jobName,companyName,salary,experience,place,companySize,special,school,description
Senior Programmer / Programmer 資深編程員 / 編程員,台集企業股份有限公司,依公司規定,經歷不拘,台北市中山區,,,大學,"Job Responsibilities 
工作責任 
Perform system development, enhancement and maintenance 
發展, 優化及維護軟體系統 
Conduct system testing and integration test in accordance with requirement          specification 
根據系統的規格要求, 進行系統測試及集成測試 
Support daily operation and help solving application problem 
支援公司日常運作, 並解決應用程式方面的問題 
Create/Update technical documentation to accompany source code, user manual documentation or related matters 
創立及更新技術文檔以迎合源代碼, 使用者手冊文檔及相關事宜 

Job Requirements 
資歷要求 
Higher Diploma in Computer / Information Technology or related disciplines 
於計算機或資訊科技相關學科大專畢業 
Strong knowledge of SQL and relational database concept 
對SQL及相關資料庫有深厚認識 
Strong knowledge of JavaScript and JQuery 
對JavaScript 及JQuery有深厚認識 
Familiar with Angular framework or other modern framework 
對 Angular 框架及新版JavaScript 框架熟悉 
C# with sound OO concept 
熟悉C# 編程語言及OO概念 
ASP.NET, XML (with knowledge of XPath/XQuery) 
熟悉ASP.NET, XML (包括XPath/XQuery) 
Understand functional programming 
對函數式編程有瞭解 
Knowledge of Domain Driven Design, Command Query Responsibility Segregation, Actor Model or any other modern software architecture pattern is an advantage 
對領域驅動設計, 命令查詢分離, 參與者模式或其他新式軟體架構有認識者優先 
Knowledge/experience on cutting edge Cloud Service Technology, eg, Azure, Amazon AWS
對嶄新的雲端服務技術如微軟AZURE, 亞馬遜AWS 有經驗和認識
Good written and oral communication skills in English and Chinese 
能流利地聽,說, 讀及書寫中英文 
Fresh graduates also considered 
觀迎應屆畢業生申請"
全端工程師 (Full Stack developer),香港商台灣女生日常有限公司台灣分公司,面議,5年以上,台北市中山區,,,專科,"香港商台灣女生日常有限公司是香港PressLogic的子公司，PressLogic是來自香港的科技公司（Tech Startups），已完成美圖領投的A輪融資。台灣作為PressLogic拓展至亞洲其他地區的第一首選，我們希望尋找擁有不同觀點、不同視角、不同想法的人才，加入我們的研發團隊及工程部門，共同打造全球知名的社交媒體大數據監測平台及人工智能解決方案。

責任: 
開發大容量，高可用性和分佈式應用伺服器 (Distributed Application Server)
輔助我們的分析產品，建立新功能，主動編寫和擴展新服務，維繫核心API 
輔助開發AI人工智能分析系統 
開發和設計面向全球市場的社交媒體監測平台和數碼營銷分析工具 
由單元測試和整合測試中提高代碼質量 
與軟件部門/設計部門密切合作 
為每個專案製作清晰的開發規劃、架構設計、資料庫設計

要求: 
專科以上學歷電腦科學/資訊系統或同等學歷 
5年以上開發並應用大規模分析系統經驗 
良好物件導向程式編寫, Node.js, Python. PHP經驗 
對前端程開發有一定認識，Vue.Js, React.Js. Jquery或其它 
NoSQL or RDBMS platforms - MySQL, MongoDB, 
有處理大數據經驗，懂Redis，Elastic Search更佳 
對雲端技術的架構，開發和維護方面的良好知識(AWS/Google Cloud). 
具有大數據分析的經驗更佳 
熟習並實作過深度學習(Deep Learning)算法如 CNN/RNN/LSTM等演算法，熟悉 AI相關演算法，具開發對話機器人，自然語言(NLP)相關經驗和其他非監督式學習演算法者優先考慮
具備以任何程序語言為後勤/全面的開發人員, 在極大流量下處理後端系统 
希望在程式設計及技術方面不斷精進 
願意學習並能夠快速掌握新技術 
經驗較淺亦可"
701:【Machine Learning Expert - 現代福爾摩斯‧Your time to shine~】,Trend Micro_趨勢科技股份有限公司,面議,2年以上,台北市大安區,員工5200人,外商公司,大學,"‧ 你對機器學習、分散式系統有源源不絕的熱忱嗎?
‧ 你擁有打不死的好奇心，喜歡耐著性子追根究底嗎?
‧ 你擅長靈活思考與行動，不斷探索、驗證與思考如何突破瓶頸?

我們正尋找擁有這樣特質的你……一起扮演現代福爾摩斯，加入趨勢科技Core Tech Holmes Project!

在這個團隊，你可以~
* 悠遊於千萬筆的Real Data中，分析全球網路使用者行為及日新月異的病毒資料
* 從龐雜無盡的資料中找出潛在的抽象規則，依據數據結果設計並建構模型來提供解決方案、預測使用者/病毒行為
* 透過與其他軟體研發人員的合作，參與趨勢核心threat projects, 提升資安相關的技術和問題處理流程，以增加技術的廣度

利用  Machine Learning及Deep Learning ，讓我們一起來訓練智慧的科技腦。透過資料學習，不斷調整模型的構成，抽絲剝繭，從平凡中挖掘黑暗威脅的跡象。讓我們一起來發揮資料的技術力，在巨人的肩膀上發現問題的脈絡，創造AI大未來!

Welcome to join us! Be one of our Holmes!


Seeking for candidate who is able to create scalable solution by applying machine learning techniques for customer-facing problems.

1. Will be dealing with huge amount of data to identify new type of fast-changing internet threat
2. Will closely work with development team to express the novelty ideas and turn it into productive solution to solve the real world case.
3. Will closely communicate with Operation and Field Support to understand customer-facing problems and optimize the machine learning techniques to solve customer’s problem
4. Will research on innovative machine learning technique that could solve real world challenging cases"
C3811 Java開發 技術副理(內湖),遠傳電信股份有限公司,面議,5年以上,台北市內湖區,員工6300人,上市上櫃,大學,"A technical assistant manager to lead the team to develop and maintain the platforms & services, mainly focus on mobile and Internet payment services, is responsible for the followings:
1. Lead and assure the solution planning , system architecture & system design
2. Lead and assure the system development and delivery
3. Assure the quality of services
4. Master the trend and new technologies
5. Process ISO/PDP compliance
6. Guide the working team and cross-team communication"
暑期工讀-IT助理工程師,光寶科技股份有限公司,面議,經歷不拘,台北市內湖區,員工55000人,上市上櫃,大學,"1. big data technology
2. information analysis research"
【Software Engineer】Web Development / 前端&全端工程師,瑞嘉軟體科技股份有限公司,面議,2年以上,台北市內湖區,員工180人,,專科," programming tasks.
•  Perform requirement analysis, code analysis, system risk analysis, and technical root cause analysis"
【校園徵才專區】韌體演算法開發工程師(Smart Home),中磊電子股份有限公司,面議,經歷不拘,台北市南港區,員工6500人,上市上櫃,碩士,"Research and develop video analysis algorithm for IP Camera product line
-Study and research video analysis algorithm
-Plan"
IS11 深度學習演算法開發工程師/資深工程師/Team Leader (Smart Home),中磊電子股份有限公司,面議,經歷不拘,台北市南港區,員工6500人,上市上櫃,大學,"Research and develop video analysis algorithm for IP Camera product line
-Study and research video analysis algorithm
-Plan"
2581: Networking Engineer,Trend Micro_趨勢科技股份有限公司,面議,3年以上,台北市大安區,員工5200人,外商公司,大學," high performance network flow processing, network protocols analysis, cryptography, and cyber security are also advantages"
[港商媒體大數據] Sr. SW Development Manager/ Engineer,萬寶華企業管理顧問股份有限公司,面議,5年以上,台北市大安區,,,大學,"Our client offers a regional exposure and platform, a generous salary package and benefits.

In this role, you will use your knowledge of Linux, Java, MySQL etc. to design, develop and enhance the software systems and application. 
You will be able to strengthen your knowledge in Big Data domain and cloud services structure."
AWS/Redshift Architect,海盜船科技股份有限公司,面議,5年以上,台北市松山區,員工300人,外商公司,大學," inconsistencies. Working with Subject Matter Experts for the data source, troubleshoot and perform root cause analysis as the"
JAVA 系統架構師,藍科數位科技股份有限公司,面議,4年以上,台北市內湖區,員工90人,,專科,"Java Architect. 系統架構規劃.Big Data相關的解決方案
1. 需熟OOA、OOD、MVC架構、Design Pattern
2. 具Java開發技術與軟體架構規劃專業能力
3. 能掌握市場最新趨勢與業界動能
工作態度積極，能勇於任事及承擔責任，具良好的抗壓能並勇於接受挑戰，能主動獨立解決問   題，獨當一面執行任務"
軟體專案主管/資深系統分析師-醫療(MCD30),資拓宏宇國際股份有限公司,面議,5年以上,台北市,員工980人,,專科,政府勞務軟體開發類專案管理
APP程式設計師,行動智慧股份有限公司,面議,1年以上,台北市中正區,員工50人,,專科,"本公司為亞洲地區移動軟體技術領先者，積極招募軟體研發人才，有機會出差或派駐海外分公司：大陸、東南亞、日、美國。
1.開發iOS、Android、Windows 8等手機或平板APP專案(以上擇一)
2.程式語言(以下擇一)：
　熟Ojetive-C、C、C++、open GL
　熟Linux、Java、Ms SQL、JavaScript、VBScript
　熟C#、Visual Studio .net
3.至少兩年(含)以上軟體開發經驗, 具手機應用程式開發經驗者優先錄取
4.工作態度積極，重視團隊合作與溝通
5.享勞健保及員工旅遊之公司福利
<<薪資優渥、享上市配股分紅>>
www.imobilemind.com"
軟件工程師 (Software Engineer),香港商台灣女生日常有限公司台灣分公司,面議,2年以上,台北市中山區,,,專科,"香港商台灣女生日常有限公司是香港PressLogic的子公司，PressLogic是來自香港的科技公司（Tech Startups），已完成美圖領投的A輪融資。台灣作為PressLogic拓展至亞洲其他地區的第一首選，我們希望尋找擁有不同觀點、不同視角、不同想法的人才，加入我們的研發團隊及工程部門，共同打造全球知名的社交媒體大數據監測平台及人工智能解決方案。

責任: 
開發大容量，高可用性和分佈式應用伺服器 (Distributed Application Server)
輔助我們的分析產品，建立新功能，主動編寫和擴展新服務，維繫核心API 
開發和設計面向全球市場的社交媒體監測平台和數碼營銷分析工具
由單元測試和整合測試中提高代碼質量 
與軟件部門/設計部門密切合作

要求: 
專科以上學歷電腦科學/資訊系統或同等學歷 
2年以上開發並應用大規模分析系統經驗 
具有[HTML5, CSS3, javascript, XML]方面的知識 
良好物件導向程式編寫, Node.js. PHP, Javascript經驗 
NoSQL or RDBMS platforms - MySQL, MongoDB, Redis經驗
對雲端技術的架構，開發和維護方面的良好知識(AWS/Google Cloud)
具有SOA（REST，JSON）或任何API開發架構的經驗更佳 
基本SEO，Google Tag Manager 等追蹤轉換程式碼的知識 
具有CMS建構/維護經驗，WordPress，E-commerce 網站經驗更佳
具備以任何程序語言為後勤/全面的開發人員, 在極大流量下處理後端系统 
希望在程式設計及技術方面不斷精進 
願意學習並能夠快速掌握新技術"
【新事業處】研發部主管 (擴編人力),移動商務股份有限公司,面議,2年以上,台北市南港區,,,專科,"1.領導團隊進行現有軟體之測試與驗證。
2.管理整個軟體開發專案之流程（如：前置規劃、流程分析、解決方案評估、系統分析、系統設計、系統開發、資料驗證、系統測試、使用者測試）。
3.了解相關單位對於資訊化之需求，思考合適之解決方案，協助整體資訊之發展與應用。
4.進行專案過程中必要之溝通協調工作。
5.負責專案風險之管理與排除。
6.負責軟體之分析、設計以及程式撰寫。
7.規劃執行軟體架構及模組之設計，並控管軟體設計進度。
8.進行軟體之測試與修改。
9.規劃、執行與維護量產的產品。
10.協助研發軟體新技術與新工具。
11.設計電腦應用軟體及電腦操作系統。
12.維修與更新電腦應用軟體及電腦操作系統。
13.安裝電腦及執行電腦硬體診斷。
14.提供資訊相關的諮詢與專業建議。"
數據科學家/人工智慧科學家,艾斯移動股份有限公司,面議,1年以上,台北市大安區,員工25人,,大學,"Available Positions: Data Scientist / Machine Learning Scientist / Artificial Intelligence Scientist / Optimization Scientist / Intern
Responsibilities:
1. Identify novel opportunities to use multiple data sources to provide better products or services, and define rigorous problem statements.
2. Propose statistical machine learning or other data-driven methods to solve business problems, through academic or industry literature survey.
3. Implement and carry out proof-of-concepts and experiments to validate proposed methodology, quantify potential impact and communicate findings to upper management.
4. Contribute to academic or industry research, through journal papers, conference presentations or patents.
5. Lead and mentor junior researchers and interns (for more senior positions)

**本職位若為實習生投遞，需求可降低**"
C3111 Java開發 資深工程師,遠傳電信股份有限公司,面議,3年以上,台北市內湖區,員工6300人,上市上櫃,大學,"(1)Java 開發工程師 
(2)具備 Internet OTT 服務 or 影音服務平台開發/運營經驗"
Product Manager,傳倍順科技股份有限公司,面議,經歷不拘,台北市內湖區,,,專科,"1. Analysis for the marketing requirements of Web and App products
2. Creativeness of Web and App products"
EDA Tool  Design Engineer,亞睿資訊股份有限公司,面議,經歷不拘,台北市中正區,員工50人,,大學,"1. Develop innovative solutions for X-verification, X-pessimism elimination and 
gate-level simulation bring up
2. Responsible for designing, developing, or debugging software programs.
3. Enhanced Insight, an RTL symbolic simulator, to support new SystemVerilog 
features"
系統整合分析師(南港)- 雲端創新應用處,神基科技股份有限公司,面議,3年以上,台北市南港區,員工550人,上市上櫃,大學,"1. Evaluates new technological developments and evolving business requirements and provide recommendations to business users appropriate technological alternatives. 
2. Possess technical knowledge in web/cloud solutions to integrate business flows and support global business growth.
3. Integrate tools and services for various areas of cloud computing, including data and networks.
4. Experiences modeling business processes using a variety of tools and techniques.
5. Handles complex long-term focused projects involving multiple disciplines or business units.
6. Cultivates strong relationships with industry experts; participates and may present at conferences and round tables.
7. Show proven capabilities in cross-department communication, project management, and vendor management.
8. Demonstrate sufficient written and verbal communication skills in English.
9. Be flexible to travel overseas when necessary."
物聯網軟體工程師【SISG】,聚碩科技股份有限公司,面議,5年以上,台北市內湖區,員工302人,上市上櫃,專科,"此職缺為公司新服務，誠摯邀請對物聯網與雲服務事業有企圖與興趣者，具備實作經驗者佳。
#物聯網軟體工程師
1.系統設計、撰寫及測試驗證。
2.具備兩年以上Java程式設計經驗。 
3.熟悉web-based系統與應用程式開發。 
4.熟SQL語法"
前端設計工程師Front-end Engineer_SASBD(內湖),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,面議,2年以上,台北市內湖區,員工83000人,上市上櫃,大學,"1. Responsible for design, implementation/development and optimization function design .
2. Clarify PM demand collaborative designer to do layout planning and design.
3. Collaborate with backend engineers to concatenate RESTful APIs"
SSD AE 工程師,美商芯湖科技股份有限公司台灣分公司,面議,3年以上,台北市南港區,,,大學,"1. PCIe Gen3 interface, NVMe protocol system validation/debugging
2. Customer technical support
3. Full term key solution support
4. Customize NAND support
5. Cusomer issue debugging and trouble shooting
6. Document writing"
系統分析師 System Analyst (跨境電商),善恩創新股份有限公司,面議,經歷不拘,台北市士林區,員工22人,,大學,"Our company is building the most efficient economic system possible, where producers and consumers across the globe are directly connected by a responsive network.

If you love team creativity and achievement, then come grow with us, on this journey that we chart and make real together!

==  Areas of responsibility  ==
1. Understand, clarify, and detail requirements from internal and external users.
2. Work with software engineers in planning and developing new functionality.
3. Compose and maintain requirements documentation (in English).
4. Design test cases; verify correctness of new functionality.
5. If suitable, act as agile project manager / scrum master."
TA4103 Software/Sr. Software Engineer,致伸科技股份有限公司,面議,5年以上,台北市內湖區,員工14000人,上市上櫃,大學,To develop testing program and resolve testing program FW/SW issues and lead technical projects
IT- Business Application Specialist,野村證券投資信託股份有限公司,面議,5年以上,台北市信義區,員工280人,,大學,"Accountable for the analysis of business based application systems. 
1.System analysis, development, programming"
Design NAND Characterization Engineer,睿寬智能科技有限公司,面議,2年以上,台北市內湖區,,,大學,"1. Develop analysis tool, execute NAND analysis and contribute the right solution in NAND operation. 
2. NAND sorting"
自動化測試軟體工程師_7171,和碩集團_和碩聯合科技股份有限公司,依公司規定,3年以上,台北市北投區,員工6000人,,碩士,"1. Join NPI project daily meeting 
2 Co-work with project Team for Owned station retest/fallout rate analysis & Test"
BSP 軟體工程師_7195,和碩集團_和碩聯合科技股份有限公司,依公司規定,經歷不拘,台北市北投區,員工6000人,,碩士," responsibility to identify, analysis and debug software issues."
【智鑫軟體】.Net 軟體工程師 (台北總公司),智鑫軟體開發股份有限公司,面議,3年以上,台北市中正區,員工10人,,大學,"程式設計，具相關工作經驗者優先錄取 
應用系統規劃、軟體設計

執行專案任務 
1、程式開發撰寫客製化 
2、現場問題故障排除 
3、團隊合作協調 
4、自我目標成長 
5、專案進度管理 
6、專案需求訪談與規劃設計 
7、專案業務支援 
8、專案疑難雜症排除 
9、專案溝通協調"
【智鑫軟體】Java 軟體工程師 (台北總公司),智鑫軟體開發股份有限公司,面議,3年以上,台北市中正區,員工10人,,大學,"程式設計，具相關工作經驗者優先錄取 
應用系統規劃、軟體設計

執行專案任務 
1、程式開發撰寫客製化 
2、現場問題故障排除 
3、團隊合作協調 
4、自我目標成長 
5、專案進度管理 
6、專案需求訪談與規劃設計 
7、專案業務支援 
8、專案疑難雜症排除 
9、專案溝通協調"
【智鑫軟體】Android 軟體工程師 (台北總公司),智鑫軟體開發股份有限公司,面議,3年以上,台北市中正區,員工10人,,大學,"Android 程式設計，具相關工作經驗者優先錄取 
應用系統規劃、軟體設計

執行專案任務 
1、程式開發撰寫客製化 
2、現場問題故障排除 
3、團隊合作協調 
4、自我目標成長 
5、專案進度管理 
6、專案需求訪談與規劃設計 
7、專案業務支援 
8、專案疑難雜症排除 
9、專案溝通協調"
【智鑫軟體】iOS APP 軟體工程師 (台北總公司),智鑫軟體開發股份有限公司,面議,3年以上,台北市中正區,員工10人,,大學,"iOS App 程式設計，具相關工作經驗者優先錄取 
應用系統規劃、軟體設計

執行專案任務 
1、程式開發撰寫客製化 
2、現場問題故障排除 
3、團隊合作協調 
4、自我目標成長 
5、專案進度管理 
6、專案需求訪談與規劃設計 
7、專案業務支援 
8、專案疑難雜症排除 
9、專案溝通協調"
3121: Incident Response Engineer (TW BU),Trend Micro_趨勢科技股份有限公司,面議,3年以上,台北市大安區,員工5200人,外商公司,大學,"Overview:
1. Incident Response and system artifacts analysis for Windows or Linux system intrusion
2. Malware analysis"
新創公司-中高階Product manager(203DO),萬寶華企業管理顧問股份有限公司,面議,5年以上,台北市大安區,,,大學,
HIS/IAS- Cloud SW Engineer,光寶科技股份有限公司,面議,6年以上,台北市內湖區,員工55000人,上市上櫃,大學," platform.
Survey and analysis potential architecture/solutin to enhance service platform
Manage outsourcing vendor"
Machine Learning Engineer,現觀科技股份有限公司,面議,1年以上,台北市中正區,員工80人,外商公司,碩士,"ML model and bidding controlling model implementation, data analysis and monitoring tool chain setup, training and model"
Sr. Firmware engineer,睿寬智能科技有限公司,面議,2年以上,台北市內湖區,,,大學," flash control
   - Boot loader
2. ASIC/FPGA design verification
3. Failure analysis and issue resolution"
Data Scientist,現觀科技股份有限公司,面議,1年以上,台北市中正區,員工80人,外商公司,碩士,"Design and tuning ML and mathematical models
Model implementation
Model performance analysis and issue inspection"
RD20395 軟體研發工程師,華碩電腦股份有限公司,面議,經歷不拘,台北市北投區,員工6500人,上市上櫃,大學,". Write technical documents
5. BI Dashboard
6. Data analysis"
大數據科學平台架構師/資料工程師,艾斯移動股份有限公司,面議,2年以上,台北市大安區,員工25人,,碩士,"Positions: Data Science Platform Architect / Senior Data Engineer / Data Engineer
Responsibilities:
1. Design and help implement data architecture for large scale streaming and unstructured data.
2. Propose, implement and maintain a data analytics platform.
3. Design, implement and maintain a POC environment for data science research.
4. Own database maintenance and optimization, including the scientific computing environment.
5. Work with developers to improve data collection procedures and push machine learning algorithms to production.
6. Work with product managers to set the data product strategy and define appropriate data schema and ETL data flow.
7. Keep up-to-date on the latest big data architectures, machine learning platforms and open source tools.
8. Lead and train junior data engineers (for Architect and senior data engineers)

**本職位若為實習生投遞，需求可降低**"
System Analyst,台灣賓士資融股份有限公司,面議,3年以上,台北市松山區,員工85人,外商公司,大學,"1.       Be able to provide solutions to improve efficiencies to support stakeholders; 
2.       Develop, validate and refine business requirements by working with business partners; 
3.       Develop and conduct testing plan and scenario;
4.       Communicate and collaborate with related projects management issues;
5.       Application system helpdesk first-line supporter and communicate with 2nd line(vendor) for problem solving."
Server/Backend Web Programmer,喜登數位股份有限公司,依公司規定,3年以上,台北市信義區,員工30人,,專科,"Join our team to write maintain and start new application servers for our games and applications.

Responsibilities/ Role :
Work within a small collaborative team of software engineers, designers, artist and producer in an agile environment to understand requirements, estimate level of effort, and plan out development tasks
Participate in all phases of the software development cycle
Participate in planning sessions"
Sr. Product Analytics Manager  /  Product Analytics Manager,CatchPlay_英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,面議,5年以上,台北市內湖區,員工150人,,大學,"Do you have a passion for digging deep into user data to deliver new insights that can impact millions of customers? We are looking for an outstanding experienced product analytics manager to join our product team, and shape customer experiences across mobile, tablet, desktop and big screen devices.

CATCHPLAY ON DEMAND Product Team is responsible for creating software products and services that enable customers to enjoy our online streaming services every day in the digital space, think WEB/m-WEB, iOS/Android APPs, TV/Set-top BOX and so on.

You will define and enhance products by leveraging your data insight talent that allow our customers to enjoy our movie content and services. This role demands a relentless focus on the customer data insight, understanding their needs, and ability to create valuable products and services that meet those needs, and create business value.

Responsibilities
•Lead product analytics and consumer data insight across devices
•Use best practices to leverage data from third party tools (e.g. Google Analytics, MixPanel) and the internal Business Intelligence tools and measure consumer online and mobile analytics
•Manage product key metrics dashboard and engage with product owners and business leaders in the markets to understand our business goals and customer's needs in next level ·      
•Analyze users' funnels, segmentation and preferences, and feedback insights into design, development, growth hacking, optimization of A/B Testing and prioritization of enhancement activities
•Work with the product owners on the development of product dashboards to be used effectively by management team and product committee members.
•Evaluate potential product solutions considering business (viability), technical (feasibility) and consumer (desirability) factors
•Capture product solutions in the form of user stories in the product backlog
•Work with the design team to define and capture product design and requirements that the engineering team will use to enhance the product


What we are looking for:
•5+ years of experience in online product/service, in particular managing high-traffic e-commerce, entertainment, lifestyle web or mobile consumer applications
•3+ years of work experience in product analytics or Business Intelligence and with combinationation of project management
•Hand-on and very familiar with data analytics and user engagement measurement tools (i.e. Google Analytics, MixPanel and etc.)
•Demonstrated experience in applying data driven insight with appreciation for great product user experience to create values for consumer products and impact business results
•Demonstrated ability to work in a fast-paced environment while managing competing priorities
•Strong collaboration and communication skills
•Attention to detail, self-motivated, and focused and results-oriented, but also creative and energetic
•Bachelor's Degree in business, economics, applied mathematics, statistics or related field, advanced degree in relevant field preferred"
Product Manager (Mobile Advertising DMP),現觀科技股份有限公司,面議,3年以上,台北市中正區,員工80人,外商公司,大學,"The Product Manager will be responsible for the development of Data Management Platform (DMP) solution.  The role involves understanding in marketing research, and promotional planning with a mission of successfully taking a product from concept to commercialization.  One must possess a unique blend of business and technical savvy; a big-picture vision, and the drive to make that vision a reality.

The primary responsibilities include: 
• Create and define clear product roadmap.
• Determine needs, develop high-level product requirements/ adjustments and define go-to-market strategies.
• Define revenue and profitability objectives.
• Work closely with Sales and RD teams on value proposition, key messages, sales aids, marketing plans and other tools to support marketing activities.
• Monitor the latest industry news/ techs, market situation and competition landscape.
• Continuously gather customer feedback to create outstanding user experience.
• Develop and manage partner relationships."
ENGINEERING - Data Scientist,柯賓漢數位金融科技有限公司,面議,經歷不拘,台北市信義區,員工50人,,大學,"Responsibilities:
- Develop advanced machine learning and statistical models
- Data mining and feature engineering
- Collaborate with engineering and product teams"
【107年研發替代役-數位所】物聯網大數據研發工程師,資策會_財團法人資訊工業策進會,面議,經歷不拘,台北市松山區,員工2000人,,碩士,"1. 研發/規劃物聯網技術與平台，應用於工業與能源領域
2. 研發/規劃機器學習與深度學習技術，進行大數據資料分析與演算法設計。"
資訊部 保單行政系統維護主管(Policy Management System Leader),巴黎管理顧問股份有限公司,面議,8年以上,台北市信義區,員工250人,,大學,"1.Team management, including staff supervision and devevlopment
2.Outsourcing and vendor management.
3.Provide technical advices and recommendations.
4.Cooperate with BA and requesters to prioritize the request and deliver in time."
後端資料工程師 -D,CHOCO TV_巧克科技新媒體股份有限公司,面議,經歷不拘,台北市松山區,,,大學,"CHOCOLABS邀請，夥伴來作伴

☞ 協助建立後端資料處理與分析系統
☞ 資料模型設計與優化
☞ 協助開發爬蟲程式
☞ 必備技能-程式語言：Python / Javascript  (擇一)
☞ 必備技能-使用工具：Docker ；  曾使用過 AWS
☞ 必備技能-資料庫：MySQL"
.Net 資深軟體工程師,立亨網絡服務有限公司,面議,3年以上,台北市大安區,員工60人,,專科,"1. Design and implement software components according to the specifications with emphasis on quality, supportability, maintainability, scalability and performance 
根據系統架構包含系統品質、支援性、維護性、擴充性以及效能性等維度，進行系統設計以及強化。

2. Participate in the entire System Development Life Cycle (SDLC) for successful project delivery 
針對線上專案以及系統開發生命週期(SDLC)進行高度技術支援。

3. Perform internal and external project integration 
進行內外部技術專案整合。

4. Assist in user acceptance testing 
協助使用者接受度測試流程。

5. Provide system maintenance support to clients
提供系統維護以及客戶需求支援。"
Software Engineer (Python),美思科技股份有限公司,面議,1年以上,台北市南港區,,外商公司,大學,"1. Develop and maintaining main product.
2. Build automation testing foundation.
3 . We use Python and Java mainly.

Our product is a whole package of patient care solution. you will co-work with Firmware,Clinical Research and Technical Support team tightly, you should help us to solve the problem with all you got.

Required:
1. 1-2 years of experience developing Python software professionally
2. Know how to test code,unit testing is essential.
3. Experience with relational database(PostgreSQL mainly)
4. Comfortable working both in Unix-like and Windows."
Product Manager - Demand Side Platform,現觀科技股份有限公司,面議,3年以上,台北市中正區,員工80人,外商公司,大學,"The Product Manager will be responsible for the development of Demand Side Platform (DSP) solution.  The role involves understanding in marketing research, and promotional planning with a mission of successfully taking a product from concept to commercialization.  One must possess a unique blend of business and technical savvy; a big-picture vision, and the drive to make that vision a reality.

The primary responsibilities include: 
• Create and define clear product roadmap.
• Determine needs, develop high-level product requirements/ adjustments and define go-to-market strategies.
• Define revenue and profitability objectives.
• Work closely with Sales and RD teams on value proposition, key messages, sales aids, marketing plans and other tools to support marketing activities.
• Monitor the latest industry news/ techs, market situation and competition landscape.
• Continuously gather customer feedback to create outstanding user experience.
• Develop and manage partner relationships."
1301: Web Engineer (SafeCircle),Trend Micro_趨勢科技股份有限公司,面議,經歷不拘,台北市大安區,員工5200人,外商公司,大學,"Overview

We are looking for a highly motivated and detail oriented engineer who embraces the challenge to guard and boost the usability of Trend Micro’s IoT Security Solutions website and North America’s Consumer corporate website. Candidates are required to work with global teams across functions and regions."
AD30066 客服資料分析師 (Service Data Analyst),華碩電腦股份有限公司,面議,3年以上,台北市北投區,員工6500人,上市上櫃,大學,"1. Responsibilities include conducting full life cycle analysis to include requirements, developing analysis, visualizing"
Python_Developer,博彥科技有限公司,面議,3年以上,台北市大安區,員工10000人,,大學,"Major responsibilities include:
- Participate in application development life cycle, including planning, analysis, design"
Display Software Engineer,香港商一加科技有限公司台灣分公司,面議,2年以上,台北市南港區,,,大學,"1、Participate in product requirements analysis, architectural planning and design.
2、Analyze and solve Graphic related"
【Software Engineer】Security Engineer  / 網路安全工程師,瑞嘉軟體科技股份有限公司,面議,3年以上,台北市內湖區,員工180人,,大學,"•  Execute network and infrastructure vulnerability scans, risk analysis, and security assessments.
•  Deliver"
I3901 Business Intelligence Analyst (熟Tableau),遠傳電信股份有限公司,面議,3年以上,台北市內湖區,員工6300人,上市上櫃,大學," the business intelligence analysis report.
4. Work with business users and cross DB solution teams to perform requirement"
Product/Project Manager,英屬開曼群島商鼎峰智能股份有限公司,月薪 7萬元 至 14萬元,3年以上,台北市信義區,,,碩士,"[需具備消費型電子產品系統整合經驗，熟悉手機或平板晶片、軟體背景者佳]
1.預估各專案成本，並擬定預算。
2.管控各專案進度，確保各專案符合時程規劃。
3.管控各專案的品質。
4.協助專案的規劃、執行與追蹤檢討。
5.進行跨部門溝通協調，以利專案之執行。"
Senior GPU System Software Engineer,NVIDIA_香港商輝達香港控股有限公司台灣分公司,面議,5年以上,台北市內湖區,員工11000人,外商公司,大學,"We are looking for an enthusiastic and engaged software engineer with experience in system software development to join the GPU SW team. You will design key aspects of our production GPU kernel drivers and embedded SW. You should demonstrate the ability to excel in an environment with complex software and hardware designs.

What you’ll be doing:
• You'd work closely with both hardware engineers and other software engineers to design, develop, and debug features for our GPUs and mobile system-on-chip (SOC) devices.
• You would be heavily involved to define and create the backbone of the large system software to produce our world-class products.
• You will follow the devices all the way through the development process to the customer desktops, notebooks, workstations, HPC, and gaming console products that are used throughout the world."
Java開發軟體工程師,特力集團_特力股份有限公司,面議,2年以上,台北市內湖區,員工1000人,上市上櫃,專科,"1.負責公司內部客戶與IT開發人員的溝通協調工作
2.跨部門溝通協調與供應商管理
3.風險管理與問題追蹤改善"
Mobile APP Programmer  APP開發工程師,喜登數位股份有限公司,依公司規定,3年以上,台北市信義區,員工30人,,專科,"Join our team to write application programs for mobile devices.

Responsibilities/ Role :
Design and develop mobile APP
Participate in all phases of the software development cycle
Participate in planning sessions"
